LIBNAME,CITY,STABR,LATITUDE,LONGITUD,log_VISITS,HRS_OPEN,gwr_local_r2,gwr_predictions,gwr_residuals,gwr_std_residuals,gwr_coef_intercept,gwr_coef_log_TOTSTAFF,gwr_coef_log_TOTINCM,gwr_coef_HRS_OPEN,gwr_coef_log_TOTCOLL,gwr_coef_log_TOTSTAFF_cv,gwr_coef_log_TOTINCM_cv,gwr_coef_HRS_OPEN_cv,gwr_coef_log_TOTCOLL_cv
RIDGEFIELD PARK PUBLIC LIBRARY,RIDGEFIELD PARK,NJ,40.85454955,-74.02212351,10.605197963756561,2782,0.7953752454713979,10.462870407249863,0.14232755650669837,0.2743515937091234,10.10628924417446,0.9377575166176003,-0.3698215197837058,-0.041671773685215324,1.2175649012198844,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
RIDGEWOOD PUBLIC LIBRARY,RIDGEWOOD,NJ,40.98151783,-74.1125826,12.239932863018275,3588,0.7629555620211137,12.282649788137405,-0.04271692511913017,-0.08234144372621961,10.085967796186889,0.8501720129551767,-0.33277478796596566,-0.032877976464489374,1.2776090496071293,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
RIVER EDGE FREE PUBLIC LIBRARY,RIVER EDGE,NJ,40.93297835,-74.03807159,11.424673318544466,2960,0.7744770970796208,11.025544186873674,0.3991291316707919,0.7693641066933291,10.100213533125864,0.9247209315329408,-0.4020462362955956,-0.039844812055089364,1.2791278298034192,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
RIVER VALE PUBLIC LIBRARY,RIVER VALE,NJ,41.00849276,-74.01059544,10.448830538327678,3036,0.7553262652855575,10.709436331654093,-0.2606057933264143,-0.5023455505298955,10.081672099413101,0.9032788355717494,-0.43368054169038023,-0.0380258539177511,1.3539738160323027,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
ROCHELLE PARK PUBLIC LIBRARY,ROCHELLE PARK,NJ,40.91252131,-74.07823859,9.345395602969047,2912,0.7784531219674394,9.70874907938121,-0.3633534764121631,-0.7004027033144193,10.104761227326268,0.9084301350727025,-0.3644877575290973,-0.03809121034478549,1.2455175995034038,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
RUTHERFORD FREE PUBLIC LIBRARY,RUTHERFORD,NJ,40.82648128,-74.10647153,12.180580463369232,2640,0.7992743801157367,11.510630859294281,0.6699496040749509,1.2913995440799175,10.113934597097616,0.9052221592415726,-0.3079239132616322,-0.03855429482674766,1.1732651649459873,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
SADDLE BROOK FREE PUBLIC LIBRARY,SADDLE BROOK,NJ,40.90485392,-74.08935006,10.085850775128717,2868,0.7805176697155288,10.62474579889571,-0.538895023766992,-1.0387778181622338,10.105277381024377,0.900271269035064,-0.3492673350825984,-0.037419184392159806,1.2339582951495587,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
TEANECK PUBLIC LIBRARY,TEANECK,NJ,40.88553892,-74.00624249,11.86143213924111,3536,0.7880029777577763,12.175829196154227,-0.31439705691311737,-0.6060339665672,10.102380658442137,0.9412567095427659,-0.39622150884795887,-0.04195039449104798,1.2501714859936783,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
TENAFLY FREE PUBLIC LIBRARY,TENAFLY,NJ,40.92766133,-73.96875309,11.767916459723558,2864,0.7777228723579416,11.441541172084513,0.32637528763904555,0.6291232879195224,10.093750830098386,0.9474462756060041,-0.4419229463297629,-0.042497082839636824,1.3060845994477401,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
UPPER SADDLE RIVER PUBLIC LIBRARY,UPPER SADDLE RIVER,NJ,41.0587864,-74.09424233,11.229261973860229,3060,0.7461641730704764,11.027296745720086,0.20196522814014273,0.3893095868013944,10.06507268488432,0.820900421178603,-0.3470811483416929,-0.03031842511789158,1.3401363742121464,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
WALDWICK PUBLIC LIBRARY,WALDWICK,NJ,41.01084661,-74.11768769,11.22529672442961,3016,0.7557170034989459,10.771766778506974,0.45352994592263585,0.8742274968574465,10.078178130538863,0.8329963571406481,-0.330783427200953,-0.031089789845141214,1.2975651998689937,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
JOHN F. KENNEDY MEMORIAL LIBRARY,WALLINGTON,NJ,40.85605433,-74.11333116,9.114600099695346,2289,0.791415403860802,9.578301240816588,-0.4637011411212413,-0.8938335638844783,10.112084521138302,0.8984764230621344,-0.31741706812664805,-0.03740573240578082,1.1922587066457404,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
WASHINGTON TWP PUBLIC LIBRARY/BERGEN,TWP. OF WASHINGTON,NJ,40.98654248,-74.06171183,11.226176290567048,3068,0.760505869540342,11.00049864180057,0.225677648766478,0.4350178147033467,10.087071721337352,0.8856499643897686,-0.38696836211185076,-0.03619664848545565,1.3102342609646354,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
WESTWOOD FREE PUBLIC LIBRARY,WESTWOOD,NJ,40.99055342,-74.03450496,11.251184006518802,2873,0.7598852924636029,10.664669966442146,0.586514040076656,1.130568567164534,10.086381933064708,0.9003982370742389,-0.4119443627292771,-0.03769724953018521,1.3268723626020988,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
WOOD-RIDGE MEMORIAL LIBRARY,WOOD-RIDGE,NJ,40.84791984,-74.0816445,10.709271214599578,2704,0.7950372332646377,10.451742620607428,0.25752859399215033,0.49641391956371467,10.110803145306441,0.9109096360178283,-0.329556693162529,-0.03893125182563058,1.1937570405316862,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
WYCKOFF FREE PUBLIC LIBRARY,WYCKOFF,NJ,41.00789179,-74.16678373,11.127468845320323,3408,0.7575187484867626,11.548862053438876,-0.42139320811855363,-0.8122804962234038,10.078612197302418,0.7967350631144593,-0.28417701857995453,-0.027494635212503393,1.273727905472608,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
BURLINGTON COUNTY LIBRARY,WESTAMPTON,NJ,40.01428746,-74.81933433,13.357093939282448,23961,0.9073924970322109,13.254114830297468,0.10297910898498053,0.1985032509670414,9.972782317818414,0.4281139697249612,0.413590710411327,-0.14394866830159556,0.9108873131716764,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
LIBRARY COMPANY OF BURLINGTON,BURLINGTON,NJ,40.07908106,-74.86032657,9.419709489868552,2250,0.9094206123476887,9.337961953847929,0.08174753602062346,0.15757712237543053,9.954117263644262,0.36525341968991437,0.46277142886059186,-0.14012449835014548,0.9373787696596584,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
DELANCO PUBLIC LIBRARY,DELANCO,NJ,40.05305462,-74.94795556,8.696510239189893,1560,0.9051085650458393,9.006135658259394,-0.30962541906950136,-0.5968361240753478,9.976456009634125,0.3560818148822848,0.47362890661317997,-0.13350356983470976,0.9118870188335065,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
BEVERLY FREE LIBRARY,BEVERLY,NJ,40.06421544,-74.9187312,8.248529124800218,1100,0.9064502373452478,8.465302126554993,-0.21677300175477576,-0.4178531548227233,9.968685718509292,0.3574349492159355,0.47084973243337286,-0.13536599794986207,0.9210027863418329,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
FLORENCE TOWNSHIP LIBRARY,ROEBLING,NJ,40.1162566,-74.7782758,9.375939552625749,2340,0.9122784336496372,9.236437723531655,0.13950182909409392,0.2689047017785428,9.929766799912331,0.36096384457334424,0.45292613226809475,-0.14271168779598567,0.9711453271981999,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
MOORESTOWN LIBRARY,MOORESTOWN,NJ,39.96400272,-74.94960549,11.68713924237002,3380,0.9019891087871804,11.596288364319818,0.09085087805020109,0.17512478816266921,10.00225906346177,0.41152258678190057,0.43869822160220096,-0.13641553580736332,0.8726261769814999,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
MOUNT LAUREL LIBRARY,MOUNT LAUREL,NJ,39.95805484,-74.92409064,12.024214981121506,3536,0.902682158359083,12.069888314540043,-0.04567333341853619,-0.08804023704850045,10.000595007951025,0.4240204462967458,0.4313781085189776,-0.13893154773559263,0.8709560010732678,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
RIVERSIDE PUBLIC LIBRARY,RIVERSIDE,NJ,40.03892344,-74.95906162,7.7266536648476425,1140,0.9041613974682322,8.034913819689985,-0.30826015484234226,-0.5942044311990808,9.982622055707253,0.36228370046905234,0.4693687521609418,-0.1329492568316338,0.904419200834415,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
WILLINGBORO PUBLIC LIBRARY,WILLINGBORO,NJ,40.05297801,-74.89039296,10.898700364415117,2704,0.9071579122417246,10.690602596467581,0.20809776794753532,0.40113071344009704,9.968035821490878,0.375555913385161,0.45785809446167264,-0.13838512568815994,0.9190159291030182,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
CAMDEN COUNTY LIBRARY,VOORHEES,NJ,39.84856334,-75.00142568,13.070128587317184,22230,0.8969865566069624,13.04646103452561,0.023667552791573954,0.04562174034975114,10.035041410047256,0.45192480639419225,0.40745683541745004,-0.1352750751532357,0.8353945245993725,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
AUDUBON FREE PUBLIC LIBRARY,AUDUBON,NJ,39.89080214,-75.06952731,9.268420583052707,2144,0.8962486276970667,9.670022870294423,-0.4016022872417153,-0.774131378675136,10.034571394096902,0.40937518613533574,0.42361507932942677,-0.1273253234366835,0.8560450771484741,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
MARIE FLECHE MEMORIAL LIBRARY,BERLIN,NJ,39.7958165,-74.93218498,9.732580600557428,2444,0.8970983278160582,9.481850560106393,0.2507300404510353,0.4833089801921607,10.038814632176955,0.497692854799667,0.38026831913643305,-0.14176390545960896,0.8184015305739887,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
CHERRY HILL FREE PUBLIC LIBRARY,CHERRY HILL,NJ,39.91994656,-75.00381201,12.159112056666672,2852,0.8989717803239373,12.281762361604068,-0.12265030493739637,-0.2364215859133436,10.020066518242048,0.41779037817233955,0.43131008754758143,-0.13326584420184873,0.85692069992525,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
COLLINGSWOOD FREE PUBLIC LIBRARY,COLLINGSWOOD,NJ,39.91565993,-75.06676974,11.583793909802669,2808,0.8969392166168298,10.558150929659133,1.0256429801435356,1.9770365843785904,10.029271380740271,0.3989512160738734,0.430911840630392,-0.1268223608593638,0.8632652097453214,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
HADDONFIELD PUBLIC LIBRARY,HADDONFIELD,NJ,39.89927591,-75.03463319,11.498755544155733,2683,0.8974647949632083,11.004856397710654,0.49389914644507904,0.9520434502253681,10.028499051814286,0.41699544598764415,0.42586298791983496,-0.13062615542280612,0.8539290683573847,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
HADDON HEIGHTS PUBLIC LIBRARY,HADDON HEIGHTS,NJ,39.88195454,-75.05912369,8.872627365918836,2808,0.896329669991325,9.805877327494528,-0.933249961575692,-1.7989391553646132,10.035048593651503,0.4173065517608432,0.4216065408004673,-0.12887695429213525,0.8510268146085727,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
PENNSAUKEN FREE PUBLIC LIBRARY,PENNSAUKEN,NJ,39.95655532,-75.05761562,10.766440796819609,2731,0.8982503911950899,10.585007748528342,0.18143304829126627,0.34973161327244884,10.01930423164192,0.3823561245895196,0.44388947237256116,-0.1265662164679682,0.8750338899272823,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
STRATFORD PUBLIC LIBRARY,STRATFORD,NJ,39.83257578,-75.00739218,7.68937110752969,1040,0.8963918308765315,8.620886735872205,-0.9315156283425141,-1.795596042490174,10.038805233730583,0.45635183309066973,0.40314349611471934,-0.13506382397607636,0.8318890628512231,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
WATERFORD TOWNSHIP PUBLIC LIBRARY,ATCO,NJ,39.77006242,-74.88720147,9.982344942613622,2652,0.897236941053152,9.554085403949768,0.4282595386638537,0.825516083022423,10.04019798344055,0.5210541625858692,0.36324466710493847,-0.14467033810417682,0.8131094039772553,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
OCEAN CITY FREE PUBLIC LIBRARY,OCEAN CITY,NJ,39.2717646,-74.59054923,12.179518175758913,4160,0.8854120538810747,12.251663126382319,-0.07214495062340553,-0.13906711157980006,10.104276041391142,0.6144235766224173,0.25019226739496675,-0.14890123239982567,0.8020073265703013,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
CUMBERLAND COUNTY LIBRARY,BRIDGETON,NJ,39.423174,-75.20518296,10.258676392769557,3120,0.8802564111885065,10.859925999470622,-0.6012496067010655,-1.158972948486316,10.113942503299404,0.4821625250787004,0.3394176538342579,-0.12765270494602332,0.8028116737110053,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
BRIDGETON FREE PUBLIC LIBRARY,BRIDGETON,NJ,39.42880174,-75.23183054,9.865318286418624,2120,0.8797637532589798,9.059023596003845,0.806294690414779,1.554219286439363,10.11442344949679,0.4752145964214479,0.3375922605490388,-0.1252569468491973,0.8080336591986645,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
MILLVILLE PUBLIC LIBRARY,MILLVILLE,NJ,39.39902058,-75.04000583,10.27349817965989,2704,0.882990614775426,10.286430747702575,-0.012932568042684167,-0.024928908641069072,10.10968461748297,0.5332607581089043,0.334049266936889,-0.14061739927283262,0.7774458966802096,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
VINELAND PUBLIC LIBRARY,VINELAND,NJ,39.48540699,-75.00931674,11.21953379038437,2360,0.8857845129649513,11.147575268986158,0.07195852139821213,0.1387077493009756,10.09735461434288,0.5409045911739607,0.3366811900388423,-0.14252085786452198,0.77800203063391,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
BELLEVILLE PUBLIC LIBRARY,BELLEVILLE,NJ,40.78851789,-74.15256126,9.798071479779479,2700,0.8064985893069418,9.796102226356613,0.001969253422865691,0.0037959466756876553,10.108252165454505,0.8542838919353247,-0.23586354024589384,-0.03466187249642283,1.1370775132187614,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
BLOOMFIELD PUBLIC LIBRARY,BLOOMFIELD,NJ,40.79640207,-74.19735625,11.707677772181546,2704,0.8024685841479661,11.41527749607717,0.2924002761043756,0.5636328179810192,10.107356676434028,0.8131685446009717,-0.2024632930228109,-0.030291975133871274,1.1333978743662463,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
CALDWELL FREE PUBLIC LIBRARY,CALDWELL,NJ,40.83833359,-74.27423205,9.364862411412354,2308,0.7912078632699995,9.904783490375262,-0.5399210789629088,-1.0407556493366208,10.100122152348646,0.722354550094737,-0.138236365400844,-0.022532401517578515,1.1476428302559973,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
CEDAR GROVE FREE PUBLIC LIBRARY,CEDAR GROVE,NJ,40.85030562,-74.22856365,10.523176549783848,2613,0.7898151785328409,10.675778848674685,-0.15260229889083732,-0.2941572590154517,10.10650671536607,0.7843641150221236,-0.20150086323499983,-0.026880204854670908,1.1602157072841297,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
ANTHONY PIO COSTA MEMORIAL LIBRARY,FAIRFIELD,NJ,40.88740309,-74.30005493,9.87158400352312,2990,0.7817173705994254,9.993778781851157,-0.12219477832803705,-0.23554350963407608,10.095259842291537,0.6909075073750252,-0.12808602373177647,-0.019892763665523172,1.1741701617338849,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
GLEN RIDGE FREE PUBLIC LIBRARY,GLEN RIDGE,NJ,40.80117745,-74.20355148,11.493406197523854,2900,0.8011284995150442,11.287864301162415,0.2055418963614386,0.39620399748872404,10.107206673678759,0.8069517419798571,-0.19926403165496215,-0.02961835368219079,1.135078087134922,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
IRVINGTON PUBLIC LIBRARY,IRVINGTON,NJ,40.72585367,-74.23357701,10.500178897278444,2828,0.816864733711468,10.174606519786835,0.32557237749160883,0.6275755927018074,10.084941153733352,0.7152794170767177,-0.07933302464708902,-0.024153241371602463,1.084157183116088,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
RUTH L. ROCKWOOD MEMORIAL LIBRARY,LIVINGSTON,NJ,40.7829074,-74.31948648,12.461404548497269,3110,0.8027029447153403,12.345084098153203,0.11632045034406602,0.2242201139127654,10.081049083833504,0.6316309573593912,-0.029982111224416408,-0.01810008916498007,1.1120959616205761,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
MAPLEWOOD MEMORIAL LIBRARY,MAPLEWOOD,NJ,40.7292862,-74.27597155,11.009853040659031,5099,0.814705743610109,11.536173448913265,-0.5263204082542341,-1.0145389013222454,10.078005773081696,0.6589905527881843,-0.03274660592840281,-0.02031029076181634,1.084862681941779,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
MILLBURN FREE PUBLIC LIBRARY,MILLBURN,NJ,40.72701852,-74.30607641,12.118415605599626,3264,0.8147797260198096,12.12941041905363,-0.010994813454002994,-0.021193679338535328,10.070578227141329,0.6174686637112397,0.005443688480975234,-0.018155047201550922,1.084409280766656,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
MONTCLAIR PUBLIC LIBRARY,MONTCLAIR,NJ,40.81152302,-74.2183323,12.040472503380146,4261,0.7982305137022908,11.939494259679549,0.10097824370059705,0.19464636904592145,10.10685883550754,0.7921748362378858,-0.19085991598506932,-0.028116565357737655,1.1388940562423877,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
NEWARK PUBLIC LIBRARY,NEWARK,NJ,40.74422887,-74.17032889,12.49164248879568,13924,0.8157742376760465,12.123330114820968,0.36831237397471206,0.709961508950639,10.097555794177124,0.8104873162662029,-0.17072676775609463,-0.03194453209032755,1.1046772962732798,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
NUTLEY FREE PUBLIC LIBRARY,NUTLEY,NJ,40.81759194,-74.15888885,11.439903057224347,3120,0.7993170522452582,11.643097821729185,-0.20319476450483798,-0.3916796497003635,10.112520593369231,0.8603129892181189,-0.2579538786550385,-0.0341596526911887,1.1543939968087154,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
THE ORANGE PUBLIC LIBRARY,ORANGE,NJ,40.77284121,-74.23150132,8.83840674707681,2444,0.8063577809116356,9.241636090733817,-0.40322934365700647,-0.7772677040048608,10.09723797908185,0.7520709399891263,-0.13548394643128867,-0.02594307301239218,1.113219979654643,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
ROSELAND FREE PUBLIC LIBRARY,ROSELAND,NJ,40.82386382,-74.29142778,11.156264806643742,2843,0.7939730398523012,10.570607600847515,0.5856572057962275,1.1289169274107869,10.096095300085594,0.6942799427911133,-0.10598198747357396,-0.020909246378323032,1.1376339866618892,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
SOUTH ORANGE PUBLIC LIBRARY,SOUTH ORANGE,NJ,40.74688392,-74.25704999,11.19005825878298,3038,0.8113690911021755,11.188778677377844,0.0012795814051358434,0.0024665300690597915,10.085514458660967,0.6959725917816382,-0.07326603684567859,-0.02247772812516724,1.0953561720541785,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
VERONA FREE PUBLIC LIBRARY,VERONA,NJ,40.83306554,-74.24651144,11.542493975902508,2646,0.7927071457143116,10.793139199028932,0.7493547768735755,1.4444615107204097,10.104962155796937,0.7608555379099204,-0.1720096746330834,-0.02525643388761123,1.1478133380641073,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
WEST CALDWELL PUBLIC LIBRARY,WEST CALDWELL,NJ,40.85103988,-74.29357203,11.56010480865515,2964,0.7886448815520534,11.059863455449193,0.5002413532059578,0.9642687323505338,10.096869495322334,0.697098738661241,-0.11951285477180502,-0.020761399597108765,1.1530642644496334,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
WEST ORANGE FREE PUBLIC LIBRARY,WEST ORANGE,NJ,40.77942373,-74.24089085,9.948413115889121,3120,0.8046197793283748,10.945910670099858,-0.9974975542107369,-1.9227832644326248,10.09630161378897,0.7407720953848588,-0.12868941741395978,-0.025003099636547677,1.116042174115492,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
GLOUCESTER COUNTY LIBRARY,MULLICA HILL,NJ,39.74851682,-75.21840499,12.451803179517063,14034,0.888179650362106,12.353542949684144,0.09826022983291871,0.18940710649815223,10.072521767566787,0.42326473612386206,0.3802815076453581,-0.1183180437750061,0.8446365318775294,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
JAMES H. JOHNSON MEMORIAL LIBRARY,DEPTFORD,NJ,39.82493974,-75.1393872,10.569879995787254,2789,0.8926985310302372,10.867027456047413,-0.2971474602601596,-0.5727835233731177,10.05377951172958,0.415183880131476,0.4053379700365555,-0.12287917920548216,0.8485090364247241,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
FRANKLIN TWP PUBLIC LIBRARY/GLOUCESTER,FRANKLINVILLE,NJ,39.61724335,-75.0780367,10.403808191656971,2660,0.8884558509751976,10.352746720742118,0.05106147091485269,0.09842644858420364,10.081866449053837,0.49800281711887634,0.36342244400387363,-0.13535686466052613,0.7970163809486601,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
MONROE TWP PUBLIC LIBRARY/GLOUCESTER,WILLIAMSTOWN,NJ,39.69312732,-75.00138294,12.044823497753553,2600,0.8925637188310389,11.007180796206498,1.037642701547055,2.0001673313113963,10.062848502659556,0.5031159963680666,0.3703218363993418,-0.13863511847211604,0.8019052909332062,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
NEWFIELD PUBLIC LIBRARY,NEWFIELD,NJ,39.55006801,-75.01983503,9.042631527550073,2082,0.8875436880878715,8.280790526375878,0.7618410011741954,1.4685300440414564,10.088446737946057,0.530188814404047,0.3467026020182053,-0.14102808520894625,0.7829032525715557,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
GILL MEMORIAL LIBRARY,PAULSBORO,NJ,39.83094299,-75.23795235,9.423433587436891,1574,0.8893764990044799,8.401066855383618,1.022366732053273,1.9707212656377133,10.062357936721188,0.3915210340622033,0.3937258933800029,-0.11288658267181816,0.8666647963504901,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
MCCOWAN MEMORIAL LIBRARY,PITMAN,NJ,39.73180909,-75.12946588,10.922984481188694,2780,0.8905535742817932,10.018328485813855,0.9046559953748385,1.7438212260597585,10.067862193014037,0.452036722970928,0.38641775946336954,-0.12759646991531107,0.8231167756596809,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
MARGARET E. HEGGAN FREE PUBLIC LIBRARY,SEWELL,NJ,39.74709776,-75.11330532,11.434185242028397,3224,0.8914419662853801,11.622505426892959,-0.18832018486456192,-0.3630073059166005,10.063902083121395,0.4512245616220546,0.38990140537614726,-0.1283184187885443,0.8243432233381878,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
WENONAH FREE PUBLIC LIBRARY,WENONAH,NJ,39.79131906,-75.14878767,8.659039915644474,1952,0.89155929309926,8.710299471650357,-0.051259556005883056,-0.09880827879156506,10.060282481158442,0.42705001819916233,0.3976120461176579,-0.12367951228262025,0.8395265914711827,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
WEST DEPTFORD FREE PUBLIC LIBRARY,WEST DEPTFORD,NJ,39.84454664,-75.1897935,10.83573037062421,2704,0.8914346348926363,10.706475171321594,0.12925519930261586,0.24915322650251578,10.055871772696305,0.3962021064812074,0.40468127862493675,-0.11734062221514785,0.8613588756346111,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
WOODBURY PUBLIC LIBRARY,WOODBURY,NJ,39.83869051,-75.15440623,9.392745258631441,2132,0.8925334729075429,9.769928011583064,-0.3771827529516223,-0.727060113527643,10.05312834610069,0.4061954835953514,0.40725075513584524,-0.12095283218703448,0.8544617520865789,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
BAYONNE FREE PUBLIC LIBRARY,BAYONNE,NJ,40.67171799,-74.11559104,10.596659732783579,3240,0.8380039453147053,10.313352131825713,0.28330760095786545,0.5461057137522117,10.082137036414991,0.8013755635862049,-0.11837729143358666,-0.03314077968808138,1.0568294411357357,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
HOBOKEN PUBLIC LIBRARY,HOBOKEN,NJ,40.74275883,-74.03218643,11.697718963995962,5252,0.8262540508559542,12.266111871263455,-0.5683929072674925,-1.0956381447780954,10.107826421520276,0.9164735224551787,-0.28021490859187337,-0.04014016533954053,1.1187588115633922,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
KEARNY PUBLIC LIBRARY,KEARNY,NJ,40.76190425,-74.14999571,11.033695402793988,3380,0.8129103018461508,10.725452472212252,0.308242930581736,0.5941712295938277,10.103114793292425,0.8436694461242153,-0.21020533830731042,-0.0346535380434706,1.1202880552780283,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
SECAUCUS FREE PUBLIC LIBRARY,SECAUCUS,NJ,40.79337115,-74.05834338,11.129216956263702,6110,0.8105253559123058,11.292037788722983,-0.16282083245928014,-0.3138545758153823,10.112697776105339,0.9262060880237823,-0.31544372053475817,-0.04095834928938454,1.1583237535942534,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
UNION CITY PUBLIC LIBRARY,UNION CITY,NJ,40.7772062,-74.02252664,11.121378054821049,5252,0.8168116563135648,10.717461871954708,0.40391618286634134,0.7785916600702069,10.10859595770273,0.9343503299473894,-0.3190056981660031,-0.041620613359585015,1.1511570446714852,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
WEEHAWKEN FREE PUBLIC LIBRARY,WEEHAWKEN,NJ,40.76894375,-74.02280949,10.434909606100769,2772,0.8191848452907221,10.559417742772917,-0.12450813667214788,-0.24000275536346677,10.10833710574561,0.9312435577088679,-0.3110863395726142,-0.04134262778351851,1.1436258385728966,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
WEST NEW YORK FREE PUBLIC LIBRARY,WEST NEW YORK,NJ,40.78836558,-74.01539268,10.353639178266699,2964,0.8137358456387063,10.673734339644856,-0.3200951613781573,-0.6170176726004811,10.107799987744338,0.9380512195544604,-0.33079727517471247,-0.04185744685936956,1.1623189345015075,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
FLEMINGTON FREE PUBLIC LIBRARY,FLEMINGTON,NJ,40.50912395,-74.85873703,9.923633258229085,2900,0.9005518632300546,9.603228535382803,0.3204047228462823,0.6176143854522684,9.856005390088455,0.046908527264149374,0.6407996080962106,-0.14647630654807087,1.1370065886946683,0.8211730503155243,0.8493006421568968,6.968107918040343,0.3075167967841864
